gaia,ra,dec,pmra,pmdec,parallax,parallax_error,G_mag,bp_rp,ra_error,dec_error,pmra_error,pmdec_error,vbroad,tess,pipecad,skew_5,M_mag,ds,eb,comments,HD,amax_fb_shift,fmax_fb_shift,integrated_power_HPF_fb_shift,num_freqs_snr_g10,centroid_power_above_5med_fb_shift,HADS,amax_noise,RUWE,phot_bp_rp_excess_factor,fmax_g30,amax_g30,SNR_fb_shift,fidelity_v2,zams_distance,zams_distance_vertical,iso_rho,iso_mass,iso_rad,log_g,iso_teff,Uyt_efficiency,Uyt_energy,g_by_sq_teff,eb_prsa,skew_lightcurve,pipeline,cadence,new_PSD
3017430721211367168,89.754588658556,-9.382161919952562,19.4976683702739,13.968080438236044,10.659157554178227,0.03310799,6.0789323,0.44393635,0.022854956,0.02865446,0.028677205,0.030268088,13.825639,67265166,SPOC_120,18.79311118811553,1.2175467080542894,1.0,0.0,none,40535,53557.90484673308,7.347553266334656,324.0212246225122,6.0,7.822642259474281,1.0,80.93995645270435,4.3407574,1.1666635,36.98766902427359,316.48184634585107,2183.806625369549,1.0,0.5358425923087065,-1.8675000621529256,0.0492906774722463,1.9375925717897,3.4041337615099914,3.661249227136379,6897.303509859253,8.848883219503458e-09,19971.033667526564,55.19624816093289,0,0.544655630970749,SPOC,120,341.9378453454389
729741714122258688,163.6754245009025,25.49072577132288,-55.43897279722229,0.3410492575880458,7.649842713339463,0.03545358,6.130696,0.4091406,0.024808377,0.03268272,0.031135354,0.040062644,140.07967,138738145,SPOC_120,21.307291537472448,0.5489585290811707,1.0,0.0,none,94480,14130.506675711364,7.875559403713709,27.68888174496207,9.0,7.608955092716007,1.0,29.296605333405555,3.6990783,1.203925,39.918361848922146,57.812790364328286,1366.283322705561,1.0,0.9973688344015952,-2.4015066364508395,0.0263820472391821,2.333666348923745,4.441545653387747,3.510970502885048,6953.406622838419,8.953371927570974e-09,1606.9846589593342,38.89302201442177,0,0.0399619926342953,SPOC,120,28.217199197501795
4824289721375215360,76.10914313744028,-35.704926964980345,28.360850852503553,40.338032449450765,9.702639455109445,0.022132555,6.304183,0.45418453,0.018380882,0.017695282,0.023830011,0.024877494,,77669416,SPOC_120,30.832994797324663,1.2386324676499356,1.0,0.0,none,32846,24385.37640500496,7.392666253994418,65.83442773787256,6.0,7.635416113970445,1.0,25.979058389102452,1.253779,1.1677046,35.34503747512672,79.5316064792204,2759.771365173617,1.0,0.5370708840312834,-1.8878749528481429,0.0440543773488772,1.9707685375776245,3.5353867734386246,3.6357617547256176,6741.269187438046,9.306500033245396e-09,3862.871448081351,52.64909616883505,0,0.1276335129496398,SPOC,120,66.67878378178584
3088730511223509376,116.0317195767767,2.4053844489531273,-19.00931767505452,-8.603220385449958,6.714989277065916,0.055892624,6.4328995,0.30439758,0.045923766,0.04201952,0.06263912,0.051823486,34.83993,280680714,SPOC_120,34.04738199912223,0.5681261174772665,1.0,0.0,none,62437,21219.969713633436,10.50654223917712,32.933099310153494,4.0,10.76853197662195,1.0,20.152108724045725,2.4888902,1.1707804,31.51279652592455,377.4973944609263,3491.8541739973675,1.0,0.9364411276480544,-2.037577749681165,0.0370528737377774,2.233283646357707,3.9232791635928534,3.599645462238108,7419.896467663097,7.733293448799755e-09,3826.933713557291,46.17921430142497,0,-0.019134281779413,SPOC,120,33.359476083967145
5520134827758970880,123.52160520364733,-44.575654760147664,26.222169764207433,31.094285203396627,9.970253071031328,0.019060884,6.5176105,0.4218068,0.015635803,0.018663008,0.019406207,0.024641471,6.62474,81709032,SPOC_120,22.776547857388117,1.5111414098920584,1.0,0.0,none,69213,89483.29331097404,8.961229392480735,997.7031524358246,8.0,11.24083455136384,1.0,144.10432165686495,0.94204515,1.1627867,32.16238172767375,6554.071294669092,1589.9917177351224,1.0,0.4438661673979766,-1.486400204014659,0.0959591508163604,1.8803009541908455,2.685980112304417,3.8540217810054536,7462.3289306447405,7.305362655465238e-09,127738.13436832972,82.71505956911794,0,0.9331818254437348,SPOC,120,1026.8734524091528
3491765947308770944,175.49148970295732,-24.38591268099245,-3.336968981727652,-26.22094017626662,7.594970719025416,0.21175796,6.830749,0.48882532,0.14015935,0.11453694,0.19710821,0.1492454,18.5216,270265624,SPOC_120,23.285489465749173,1.233379519308574,1.0,0.0,none,101696,26533.035223037492,7.340561055682779,90.0988675499565,8.0,7.679840206595753,1.0,39.69514756484723,1.0111625,1.1800528,33.55720070032849,94.5804367158168,2001.316596368321,1.0,0.5712576668675547,-2.0454925905680437,0.0463769968710837,1.9649089026937896,3.4487865544550966,3.656009786982553,6739.37115733027,9.277330257784193e-09,5369.53617400075,55.169633580552855,0,0.3108337210435675,SPOC,120,91.40197003422816
18512103615307648,39.01125164935767,6.43225500298024,113.65070264243992,-37.32340813513585,9.159043711323635,0.030590978,6.946374,0.4289999,0.034769505,0.04131501,0.048641194,0.050222833,6.258703,278962831,SPOC_20,26.41539367716282,1.75562465841805,1.0,0.0,none,16189,53095.13922625501,9.619738530117038,194.33240662856016,4.0,10.101192642919248,1.0,52.92470751182212,1.089366,1.1717376,38.47895412046815,497.747465223319,2854.4968050148773,1.0,0.3912887857225497,-1.2694008704956228,0.1022545060093107,1.74718371271209,2.569647080701132,3.8605916110360905,7012.456663803338,8.263367051243016e-09,19870.11738860516,86.62764653972721,0,0.240648804844256,SPOC,20,195.93787721701372
4848246842793260544,53.957651129813385,-43.71630941003068,15.376469300244043,17.36019582430039,4.910720399865192,0.021152545,6.9739795,0.27913332,0.01767661,0.01852466,0.022373654,0.026857648,148.05315,79611815,SPOC_120,29.57749685969117,0.429705537739574,1.0,0.0,none,22541,20870.283960427423,10.986365919503031,40.62928653424624,3.0,10.969715723182656,1.0,15.234526018742812,1.2175611,1.173293,31.878751793638195,49.70346617914879,4030.254803478513,1.0,1.0581132929510062,-2.0990677047829034,0.0316775498917875,2.3417980782762897,4.177505845867764,3.5657153126675283,7431.30428544329,7.758399408344195e-09,4884.1802325760145,42.67590998627669,0,0.0091976468119721,SPOC,120,41.360278685390654
5863384765783967360,198.2074304864394,-61.54518852625219,-54.16592611059616,-14.9538839201379,7.154351051255612,0.018325362,7.182813,0.45059967,0.0111697605,0.013621618,0.013633939,0.017952558,67.30065,442837381,SPOC_120,21.317225030938346,1.455664231960096,1.0,0.0,none,114620,19395.978395724203,9.141561115571928,40.65260992830299,9.0,9.806221511039157,1.0,28.359924662860795,1.7673969,1.1707648,34.9725372805571,143.7678339369916,1921.0403665547717,1.0,0.4832788630506217,-1.656414291180056,0.0677035680826325,1.885805981508504,3.023413506809765,3.752501911098417,7106.961435349328,8.198822185422572e-09,3954.393132858133,67.09033055938555,0,0.1960754376194154,SPOC,120,41.436288147171986
2766120742929154304,1.0011191356244653,12.145729682908534,17.37703694323129,-15.163890890628462,5.341688795459447,0.029492188,7.202559,0.43188906,0.025541317,0.01956765,0.036609627,0.023625042,,395320456,SPOC_120,20.06737741245962,0.840951913043348,1.0,0.0,none,225161,20628.03986614111,5.880017077749175,70.68194038557027,9.0,6.672157384366984,1.0,17.301048655483633,0.921143,1.1616517,34.542140591636596,55.31974243238019,3168.610383723026,1.0,0.7632756052233455,-2.195336544050887,0.0378936230103091,2.2387558444115725,3.886298917886387,3.6089343292779024,7342.120585171785,7.884442454781644e-09,3176.7784224137904,47.426772703587886,0,0.1424546006673965,SPOC,120,71.67562570658696
6533852319120781440,356.6385707009703,-41.585689885102134,255.3661676277355,-857.1042042709032,12.052290572584171,0.021051481,7.259473,0.36399937,0.015678503,0.01593075,0.020092718,0.018391438,6.5134745,224285325,SPOC_120,20.915530078228475,2.6648209683706288,1.0,0.0,none,223065,137055.3892974738,18.192158440882363,7415.725558027821,7.0,21.49024275873048,1.0,2993.112689737321,0.9722922,1.1654085,36.38853547556533,49207.83048204406,1185.2659599028743,1.0,0.0384941987429745,-0.1291922434515937,,,,,,,3400437.6451094574,,0,0.9260512858824604,SPOC,120,7566.33295484181
5289885273142588928,119.76103842935404,-61.58346448142349,-9.851729446184706,34.90979488112359,5.004433742800176,0.10513663,7.4171085,0.43335962,0.10557416,0.10162223,0.16388988,0.13165303,10.763873,364399376,SPOC_120,69.0939889450418,0.9138832184773964,1.0,0.0,none,66260,56375.88755891742,7.077392277677717,343.2031493600367,4.0,7.270739742628749,1.0,30.672090847165663,1.0176289,1.163973,32.03492649027953,100.88633224204328,6979.277868111777,1.0,0.7087844629302353,-2.12820350342276,0.0412245237982073,2.1587567405298103,3.736020528500156,3.627385198815559,7331.714510667587,7.88000435780164e-09,18236.728104273905,49.520204101278814,0,0.198826512904074,SPOC,120,347.13648685961056
2087473922569567744,302.21011836419837,48.91101952576275,5.407559221165093,15.997294447062412,4.716326767944702,0.016859472,7.4282713,0.494442,0.014987453,0.016643113,0.018733025,0.020718137,12.994822,294598376,SPOC_120,40.56683349399939,0.7962907365246465,1.0,0.0,none,191635,50639.3411365902,5.374492797815316,333.94100681920594,4.0,5.501596345019129,1.0,68.02241062190019,2.6944997,1.1781759,37.11191251211227,106.96050366447884,2307.508972813778,1.0,0.8374883500211235,-2.5088485915475096,0.0311846232384442,2.2948919018396685,4.170889154355207,3.5583049370703654,7119.927613547528,8.463566312321143e-09,10201.719234481496,42.86147850353205,0,0.1738753535525661,SPOC,120,338.16435098589017
4801242239669375232,87.23158352913457,-46.315519727869585,2.2040005565072383,20.860680339255552,6.526775881250055,0.017090252,7.498575,0.33241987,0.015189007,0.017362235,0.020517198,0.02442302,208.2857,299884840,SPOC_120,38.73208653135603,1.5720684999686902,1.0,0.0,none,39244,15288.98800408498,9.741326893091426,20.301804859249227,8.0,11.0211527737638,1.0,18.637904138375912,0.91709733,1.1555173,32.07966010599207,485.69063374434734,2726.9683588367698,1.0,0.3430879430081255,-1.1204056008519672,0.11758988455578,1.8658261068316184,2.511043952497179,3.909162536417733,7508.296629508309,7.148166680545267e-09,2497.019546452169,93.62499886868471,0,0.1402793072953591,SPOC,120,20.88657083897802
598249984685245824,130.21705530392913,9.824137710568412,-29.004559750786285,-15.855718405704456,4.50618357573184,0.026761115,7.621643,0.48652267,0.02287438,0.011715891,0.027822057,0.02119,10.489476,366632312,SPOC_120,28.053358716985898,0.890687401545545,1.0,0.0,none,73857,120261.81092352382,5.606472864839801,2317.9601699983978,8.0,7.118114969513523,1.0,93.86066396865284,0.90797377,1.1589594,35.035072919341324,2526.589878577096,4486.4144585716485,1.0,0.7621418750642681,-2.377544325803546,0.0342640394782766,2.131638770516214,3.945227082086234,3.574569599274752,6848.535890499056,9.11987087880066e-09,119046.19650635796,45.370203919781986,0,0.8774845535595536,SPOC,120,2348.7166104395656
